"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","success","button_pressed","left_right_s1","left_right_s2","reward_s1","reward_s2"
"html-keyboard-response","270","244868","0.0-4.0-2.66","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","271","245542","0.0-4.0-3.66","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","272","246541","0.0-4.0-0.67","997.6299999980256","","","","1","2","1","0","1"
"html-keyboard-response","273","247046","0.0-4.0-1.67","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","274","248052","0.0-4.0-2.67","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","275","248770","0.0-4.0-3.67","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","276","249699","0.0-4.0-0.68","927.9049999968265","","","","1","2","1","0","1"
"html-keyboard-response","277","250200","0.0-4.0-1.68","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","278","251202","0.0-4.0-2.68","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","279","252238","0.0-4.0-3.68","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","280","253853","0.0-4.0-0.69","1613.3950000003097","","","","1","1","2","0","0"
"html-keyboard-response","281","254355","0.0-4.0-1.69","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","282","255359","0.0-4.0-2.69","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","283","256691","0.0-4.0-3.69","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","284","257524","0.0-4.0-0.70","831.9849999970756","","","","1","1","2","0","1"
"html-keyboard-response","285","258028","0.0-4.0-1.70","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","286","259033","0.0-4.0-2.70","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","287","260198","0.0-4.0-3.70","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","288","261053","0.0-4.0-0.71","854.4800000017858","","","","1","1","2","0","1"
"html-keyboard-response","289","261556","0.0-4.0-1.71","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","290","262559","0.0-4.0-2.71","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","291","263091","0.0-4.0-3.71","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","292","264141","0.0-4.0-0.72","1048.9500000039698","","","","1","2","1","0","1"
"html-keyboard-response","293","264642","0.0-4.0-1.72","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","294","265647","0.0-4.0-2.72","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","295","267084","0.0-4.0-3.72","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","296","268091","0.0-4.0-0.73","1006.1649999988731","","","","1","2","1","0","1"
"html-keyboard-response","297","268594","0.0-4.0-1.73","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","298","269597","0.0-4.0-2.73","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","299","271092","0.0-4.0-3.73","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","300","272041","0.0-4.0-0.74","948.2150000039837","","","","1","2","1","0","0"
"html-keyboard-response","301","272545","0.0-4.0-1.74","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","302","273550","0.0-4.0-2.74","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","303","274658","0.0-4.0-3.74","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","304","275497","0.0-4.0-0.75","838.145000001532","","","","1","2","1","1","1"
"html-keyboard-response","305","276000","0.0-4.0-1.75","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","306","277001","0.0-4.0-2.75","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","307","278135","0.0-4.0-3.75","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","308","278995","0.0-4.0-0.76","859.1400000004796","","","","1","2","1","0","1"
"html-keyboard-response","309","279498","0.0-4.0-1.76","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","310","280499","0.0-4.0-2.76","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","311","281100","0.0-4.0-3.76","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","312","282071","0.0-4.0-0.77","970.7950000010896","","","","1","1","2","0","0"
"html-keyboard-response","313","282577","0.0-4.0-1.77","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","314","283581","0.0-4.0-2.77","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","315","284633","0.0-4.0-3.77","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","316","285485","0.0-4.0-0.78","850.8399999991525","","","","1","1","2","0","1"
"html-keyboard-response","317","285986","0.0-4.0-1.78","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","318","286987","0.0-4.0-2.78","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","319","288154","0.0-4.0-3.78","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","320","289021","0.0-4.0-0.79","865.3300000005402","","","","1","1","2","1","1"
"html-keyboard-response","321","289527","0.0-4.0-1.79","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","322","290530","0.0-4.0-2.79","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","323","291131","0.0-4.0-3.79","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
