"trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","success","button_pressed","left_right_s1","left_right_s2","reward_s1","reward_s2"
"html-keyboard-response","270","237470","0.0-4.0-2.66","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","271","238927","0.0-4.0-3.66","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","272","239864","0.0-4.0-0.67","936.1099999950966","","","","1","2","1","0","1"
"html-keyboard-response","273","240366","0.0-4.0-1.67","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","274","241369","0.0-4.0-2.67","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","275","242564","0.0-4.0-3.67","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","276","243370","0.0-4.0-0.68","804.5750000019325","","","","0","2","1","0","1"
"html-keyboard-response","277","243874","0.0-4.0-1.68","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","278","244878","0.0-4.0-2.68","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","279","246258","0.0-4.0-3.68","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","280","247474","0.0-4.0-0.69","1215.3250000046683","","","","0","1","2","0","0"
"html-keyboard-response","281","247976","0.0-4.0-1.69","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","282","248980","0.0-4.0-2.69","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","283","249825","0.0-4.0-3.69","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","284","250614","0.0-4.0-0.70","788.0349999977625","","","","1","1","2","0","1"
"html-keyboard-response","285","251117","0.0-4.0-1.70","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","286","252120","0.0-4.0-2.70","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","287","252894","0.0-4.0-3.70","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","288","253440","0.0-4.0-0.71","544.9200000002747","","","","1","1","2","0","1"
"html-keyboard-response","289","253943","0.0-4.0-1.71","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","290","254945","0.0-4.0-2.71","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","291","255826","0.0-4.0-3.71","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","292","257056","0.0-4.0-0.72","1229.1649999970105","","","","1","2","1","0","1"
"html-keyboard-response","293","257557","0.0-4.0-1.72","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","294","258558","0.0-4.0-2.72","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","295","259343","0.0-4.0-3.72","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","296","260366","0.0-4.0-0.73","1022.2949999952107","","","","1","2","1","0","1"
"html-keyboard-response","297","260871","0.0-4.0-1.73","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","298","261877","0.0-4.0-2.73","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","299","263338","0.0-4.0-3.73","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","300","263934","0.0-4.0-0.74","595.0000000011642","","","","0","2","1","0","0"
"html-keyboard-response","301","264438","0.0-4.0-1.74","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","302","265439","0.0-4.0-2.74","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","303","265947","0.0-4.0-3.74","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","304","266826","0.0-4.0-0.75","878.179999999702","","","","1","2","1","1","1"
"html-keyboard-response","305","267327","0.0-4.0-1.75","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","306","268330","0.0-4.0-2.75","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","307","269407","0.0-4.0-3.75","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","308","270046","0.0-4.0-0.76","638.135000001057","","","","1","2","1","0","1"
"html-keyboard-response","309","270549","0.0-4.0-1.76","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","310","271553","0.0-4.0-2.76","null","<p style='position: absolute; top: 40%;right: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;left: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","311","272207","0.0-4.0-3.76","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","312","273332","0.0-4.0-0.77","1124.0499999985332","","","","1","1","2","0","0"
"html-keyboard-response","313","273837","0.0-4.0-1.77","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","314","274840","0.0-4.0-2.77","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","315","276138","0.0-4.0-3.77","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","316","277584","0.0-4.0-0.78","1445.3599999978906","","","","0","1","2","0","1"
"html-keyboard-response","317","278089","0.0-4.0-1.78","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","318","279092","0.0-4.0-2.78","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/punishment.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","319","280381","0.0-4.0-3.78","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
"html-button-response","320","281324","0.0-4.0-0.79","941.8399999995017","","","","1","1","2","1","1"
"html-keyboard-response","321","281827","0.0-4.0-1.79","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","322","282830","0.0-4.0-2.79","null","<p style='position: absolute; top: 40%;left: 20%'><img src='img/s1.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 20%'><img src='img/s2s.jpeg' width='200px'/></p> <p style='position: absolute; top: 40%;right: 45%'><img src='img/reward.jpeg' width='200px'/></p>","null","","","","","",""
"html-keyboard-response","323","284164","0.0-4.0-3.79","null","<p style=""font-size: 48px"">+</p>","null","","","","","",""
